,clauses,label
770,• L’Acheteur choisit le cas échéant sa formuled’abonnement SFR.,3
771,• L’Acheteur choisit sonProduit et/ou d’éventuels accessoires.,3
772,• L’Acheteur saisit ses données d’identification.,3
773,• L’Acheteur corrige les éventuelles erreurs de saisie sur une première page récapitulant sa commande et la valide.,3
774,• L’Acheteur confirme définitivement son choix sur une seconde page récapitulative.,3
775,"• SFR accuse réception de la commande en indiquant à l’Acheteur que celle-ci a correctement été prise en compte via un écran web, sous réserve de disponibilité du Produit.",3
776,• SFR envoie un email de confirmation à l’Acheteur détaillant l’ensemble de sa commande et son prix toutes taxes et frais de livraison compris.,3
777,- Par téléphone : • L’Acheteur choisit le cas échéant sa formule d’abonnement SFR.,3
778,• L’Acheteur choisit son Produit et/ou d’éventuels accessoires.,3
779,• L’Acheteur communique ses données d’identification.,3
780,• SFR récapitule la commande à l’Acheteur.,3
781,• L’Acheteur confirme définitivement son choix en communiquant ses coordonnées bancaires ou contacte le cas échéant SFR pour valider définitivement sa commande en communiquant ses coordonnées bancaires.,3
782,"• SFR accuse réception de la commande en indiquant à l’Acheteur que celle-ci a correctement été prise en compte par courrier postal ou électronique, sous réserve de disponibilité du Produit.",3
783,• SFR envoie un email de confirmation à l’Acheteur détaillant l’ensemble de sa commande et son prix toutes taxes et frais de livraison compris.,3
784,"Toute commande, qu’elle soit réalisée sur la boutique en ligne ou par téléphone, implique l’acceptation expresse, entière et sans réserve, par l’Acheteur, des présentes Conditions Générales de Vente ainsi, le cas échéant, que des Conditions Générales d’Abonnement ou d’Utilisation attachées à la formule d’abonnement éventuellement souscrite.",3
785,"Les Produits avec abonnement sont réservés aux seuls particuliers et sont limités à  (quatre) commandes tous les  mois par personne et par foyer, dans la limite des stocks disponibles, sous réserve d’acceptation du dossier par SFR.",3
786,"Le prix préférentiel des Produits avec abonnement est conditionné à la souscription d’un abonnement SFR au tarif en vigueur d’une durée minimum de  mois, hors offres spéciales sans engagement.",3
787,"À défaut de la souscription d’un abonnement SFR dans les  jours suivant l’achat du Produit, SFR facturera à l’Acheteur la somme correspondant à la différence entre le prix du produit seul et le prix du produit acquitté lors de la commande, ainsi que des frais de dossier de  (soixante) €, qui seront prélevés directement sur la carte bancaire de l’Acheteur (renseignée lors du parcours d’achat).",3
788,Une facture récapitulant ces montants est adressée à l’Acheteur.,3
789,"Les Produits peuvent également être acquis sans abonnement, moyennant le versement de la somme stipulée sur la page de présentation de chaque Produit.",3
790,Lutte contre la fraude par Carte bancaire : Les informations en rapport avec votre commande font l’objet d’un traitement automatisé de données dont le responsable est FIA-NET S.A. Ce traitement automatisé de données a pour finalité de définir un niveau d’analyse d’une transaction et de lutter contre la fraude à la carte bancaire.,3
791,FIA-NET S.A. et SFR sont les destinataires des données en rapport avec votre commande.,3
792,La non-transmission des données en rapport avec votre commande empêche la réalisation et l’analyse de votre transaction.,3
793,La survenance d’un impayé au motif d’une utilisation frauduleuse d’une carte bancaire entraînera l’inscription des coordonnées en rapport avec votre commande associée à cet impayé au sein d’un fichier incident de paiement mis en œuvre par FIA-NET S.A. Une déclaration irrégulière ou une anomalie pourra également faire l’objet d’un traitement spécifique.,3
794,"Dans le cadre du service de contrôle de commandes effectué par FIA-NET via le service CERTISSIM EXPERT, la société FIA-NET peut être amenée à contacter l’Acheteur par tous moyens, en vue de la validation d’une transaction et pourra, le cas échéant, demander des pièces  justificatives (Pièce d’identité et RIB/Chèque annulé...).",3
795,L’Acheteur est informé que le défaut ou le refus de transmettre les justificatifs demandés empêchera FIA-NET d’octroyer une garantie sur la transaction concernée et pourra conduire SFR à annuler la commande sur le site et orienter l’Acheteur vers un point de vente.,3
796,Le délai de transmission à FIA-NET des pièces sollicitées peut décaler d’autant la livraison du(es) Produit(s) commandé(s).,3
797,"Conformément à la loi Informatique et Libertés du  janvier  vous disposez, à tout moment, d’un droit d’accès, de rectification, et d’opposition à l’ensemble de vos données personnelles en écrivant, par courrier et en justifiant de votre identité, à FIA-NET - Service Informatique et Libertés - Traitements n° et n° -  rue Saint Lazare,  PARIS.",3
798,"- RENOUVELLEMENT DE PRODUIT : Les Produits sont proposés dans le cadre d’un renouvellement de Produit, adossé ou non à un changement concomitant de forfait (hors SFR Business Team).",3
799,Le renouvellement de Produit peut se faire avec réengagement ou sans engagement.,3
800,Les conditions attachées aux offres de réengagement d’abonnement et la durée minimale de réengagement sont portées à la connaissance de l’Acheteur sur la boutique en ligne SFR ou par téléphone lors de sa commande.,3
801,Il est interdit à l’Acheteur de faire un usage commercial des Produits SFR.,3
802,L’Acheteur consulte l’ensemble des caractéristiques du Produit et passe commande sur le site ou par téléphone.,3
803,Les différentes étapes de la commande en ligne ou par téléphone sont les suivantes : - Sur la boutique en ligne : • L’Acheteur saisit ses données d’identification.,3
804,• L’Acheteur choisit son terminal et d’éventuels accessoires.,3
805,"• Selon les cas, l’Acheteur choisit sa formule de réabonnement et/ou sa durée de réengagement.",3
806,• L’Acheteur choisit son mode de paiement (envoi d’un code par SMS en cas de paiement en ligne).,3
807,• L’Acheteur corrige les éventuelles erreurs de saisie sur une première page récapitulant sa commande.,3
808,• L’Acheteur confirme définitivement son choix sur une seconde page récapitulative.,3
809,"• SFR accuse réception de la commande en indiquant à l’Acheteur que celle-ci a correctement été prise en compte via un écran web, sous réserve de disponibilité du Produit.",3
810,• SFR envoie un SMS et un email de confirmation à L’Acheteur détaillant l’ensemble de sa commande et son prix toutes taxes et frais de livraison compris.,3
811,- Par téléphone : • L’Acheteur communique ses données d’identification.,3
812,• L’Acheteur choisit son terminal et d’éventuels accessoires.,3
813,• SFR récapitule la commande à l’Acheteur.,3
814,• L’Acheteur confirme définitivement son choix.,3
815,"• SFR accuse réception de la commande en indiquant à l’Acheteur que celle-ci a correctement été prise en compte, sous réserve de disponibilité du Produit.",3
816,• SFR envoie un SMS et un email de confirmation à L’Acheteur détaillant l’ensemble de sa commande et son prix toutes taxes et frais de livraison compris.,3
817,• Le paiement se fait sur la facture SFR du client.,3
818,"La commande implique l’acceptation expresse, entière et sans réserve, par l’Acheteur, des présentes Conditions Générales de Vente ainsi, le cas échéant, que des Conditions Générales d’Abonnement/de réengagement d’Abonnement ou d’Utilisation attachées à la formule d’abonnement éventuellement souscrite.",3
819,"Les Produits peuvent être proposés à un prix préférentiel à la condition que soit souscrit un abonnement SFR au tarif en vigueur d’une durée minimum de  mois, hors offres spéciales ou offres spéciales sansengagement.",3
820,Une facture récapitulant ces montants est adressée à l’Acheteur.,3
821,Le Produit vendu reste la propriété de SFR jusqu’au paiement intégral de son prix.,3
822,"Les risques (notamment vol, perte, détérioration) vous sont transférés dès la livraison du (des) Produit(s) et/ou Accessoire(s) et aucun remboursement ne pourra être demandé à SFR à ce titre.",3
823,Article  - EXPÉDITION - LIVRAISON SFR valide la commande de l’Acheteur dans les  h suivant la confirmation de celle-ci (cf.,3
